id,activity_type,title,link,dt,description,source
171,post-search-watch,私達、社会人になれません。,https://www.youtube.com/watch?v=ZxEGqJQ_Ppw,2021-06-29 13:29,,watch
172,watch,【報告】キムの卒業後の進路について,https://www.youtube.com/watch?v=Er20iWeko9w,2021-06-29 13:29,,watch
173,watch,https://www.youtube.com/watch?v=MEpi8ro_mPQ,https://www.youtube.com/watch?v=MEpi8ro_mPQ,2021-06-29 13:34,,watch
174,watch,【踊ってみた & 歌ってみた】 チューリングラブ  ver. はなお × ゆきりぬ,https://www.youtube.com/watch?v=nfT-efY0zgQ,2021-06-29 13:37,,watch
175,watch,【NiziU】虹プロ  リク  未公開映像,https://www.youtube.com/watch?v=e11juBU9BVM,2021-06-29 13:41,,watch
176,watch,Livecode: Jukebox extended,https://www.youtube.com/watch?v=aUigebu7hps,2021-07-06 12:16,,watch
177,search,niziu cm,https://www.youtube.com/results?search_query=niziu+cm,2021-07-06 12:27:28.344000+00:00,,search
178,watch,Thank You,https://www.youtube.com/watch?v=WMDLGOSBfQg,2021-07-07 05:13,,watch
179,watch,What Is The Cru?,https://www.youtube.com/watch?v=OnNz0AVcgps,2021-07-07 05:45,,watch
180,watch,"What Does It Mean to ""Drop the Ball?"" Book Trailer by Tiffany Dufu",https://www.youtube.com/watch?v=447IQFebe9A,2021-07-07 05:48,,watch
181,watch,Tiffany Dufu Inspiring Speech at the Girls Inc 2016 Luncheon,https://www.youtube.com/watch?v=Nkh629w1OQc,2021-07-07 05:50,,watch
182,watch,Tiffany Dufu and Marie C. Wilson at TEDxWomen 2012,https://www.youtube.com/watch?v=VIkb4EYaLIE,2021-07-07 05:54,,watch
183,watch,Tiffany Dufu Video Profile,https://www.youtube.com/watch?v=Q7b3PVQDGhE,2021-07-07 05:54,,watch
184,watch,Tiffany's Epiphanies: Everyone Needs to Hear Their Own Advice,https://www.youtube.com/watch?v=cBwciGc_1Fo,2021-07-07 05:56,,watch
185,watch,Welcome to the Cru,https://www.youtube.com/watch?v=_-SEGaSDtxM,2021-07-07 06:05,,watch
186,watch,女木島YouTube【009】「必見！女木島一の観光スポット『鬼の洞窟』を学ぶ！」,https://www.youtube.com/watch?v=BHTqkhtlweM,2021-07-08 01:24,,watch
187,watch,女木島　極上の風が吹く,https://www.youtube.com/watch?v=GgDrVbxaD_0,2021-07-08 01:24,,watch
188,watch,女木島YouTube【019】「女木島YouTube1周年！これまでのこと・これからのこと、話します！！」,https://www.youtube.com/watch?v=CJJvgkZ_L3g,2021-07-08 01:25,,watch
189,watch,https://www.youtube.com/watch?v=3bJS1ZSkO9A,https://www.youtube.com/watch?v=3bJS1ZSkO9A,2021-07-08 03:12,,watch
190,watch,https://www.youtube.com/watch?v=ZAXULrPtLDk,https://www.youtube.com/watch?v=ZAXULrPtLDk,2021-07-08 03:13,,watch
191,watch,https://www.youtube.com/watch?v=NdOWfi_q0Pw,https://www.youtube.com/watch?v=NdOWfi_q0Pw,2021-07-08 03:13,,watch
192,watch,https://www.youtube.com/watch?v=w019kkw5GAI,https://www.youtube.com/watch?v=w019kkw5GAI,2021-07-08 03:14,,watch
193,watch,"Will NiziU's New CM Release Their New Song ""Twinkle Twinkle""? (EXPLAINED!) l nizi journey",https://www.youtube.com/watch?v=UXNz7sA3xVo,2021-07-08 03:21,,watch
194,watch,【NiziU】With Uに伝える映像が公開される...「Super Summer」を聴きながらNiziUと楽しい夏を過ごしましょう～,https://www.youtube.com/watch?v=jY9Y7rQd3L4,2021-07-08 03:21,,watch
195,watch,【話題のバズりコスメ】本音レビュー！実際どうなの？THREEフェイスパウダー/DUOクレンジングバームなど徹底解説,https://www.youtube.com/watch?v=aTLxOITiq6A,2021-07-08 03:34,,watch
196,search,duo クレンジングバーム ,https://www.youtube.com/results?search_query=duo+%E3%82%AF%E3%83%AC%E3%83%B3%E3%82%B8%E3%83%B3%E3%82%B0%E3%83%90%E3%83%BC%E3%83%A0+,2021-07-08 03:34:12.564000+00:00,,search
197,post-search-watch,TWICEがインターネットでよく検索される質問にアンサー | Autocomplete Interview | WIRED.jp,https://www.youtube.com/watch?v=HO-08eukeO0,2021-07-08 03:36,,watch
198,watch,https://www.youtube.com/watch?v=WePyyWuZAKQ,https://www.youtube.com/watch?v=WePyyWuZAKQ,2021-07-08 03:48,,watch
199,search,せいら,https://www.youtube.com/results?search_query=%E3%81%9B%E3%81%84%E3%82%89,2021-07-08 03:53:34.982000+00:00,,search
200,post-search-watch,https://www.youtube.com/watch?v=p-vxQmY4Oeo,https://www.youtube.com/watch?v=p-vxQmY4Oeo,2021-07-08 03:56,,watch
201,watch,【ベスコス2021】これだけは間違いない！🌷めちゃくちゃ厳選したベストコスメ！大優勝です！🏆,https://www.youtube.com/watch?v=oz1sRrrleCw,2021-07-08 04:06,,watch
202,watch,昔ののえりんの素人女子大生感がすごい！！【今と扱いが違います】,https://www.youtube.com/watch?v=Ci_XHGFhDew,2021-07-08 04:07,,watch
203,watch,【リカちゃん】ズボラ女のモーニングルーティン【再現】,https://www.youtube.com/watch?v=_AGu0_4DUjE,2021-07-08 04:08,,watch
204,watch,【NiziU】スタンプに続きLINEの着せ替えが登場！！気になる中身は？？【Super Summer】,https://www.youtube.com/watch?v=wUOA-hk-xVc,2021-07-08 04:14,,watch
205,watch,世間に見つかった当時の橋本環奈ちゃん,https://www.youtube.com/watch?v=CY1i5EnU-d8,2021-07-08 04:15,,watch
206,watch,【ハード】バブリーなダンス部時代のお話。,https://www.youtube.com/watch?v=ST_u4lyqZ-Y,2021-07-08 04:16,,watch
207,watch,【TWICE】ツウィ史上1番かわいいと話題になったステージが本当に神すぎる / mgma2019,https://www.youtube.com/watch?v=vXKZIFVeSTw,2021-07-08 04:18,,watch
208,watch,【カバンの中身】プライベート用,https://www.youtube.com/watch?v=ZsvYyxVYkW8,2021-07-08 04:18,,watch
209,watch,NiziU ポンコツすぎるAYAKAがかわいい,https://www.youtube.com/watch?v=dR-F1SiCauc,2021-07-08 04:19,,watch
210,watch,"【卒業旅行!!】映画のような私たちのヨーロッパ旅。graduation trip in EU.( ROME,FIRENZE,VENICE,PARIS)こんな時代だからこそ、一緒に旅に出よう。",https://www.youtube.com/watch?v=49X1QgJMHiY,2021-07-08 04:21,,watch
211,watch,【日常Vlog】BIRTHDAY VLOG / 初！彼と質問コーナー /  どんな仕事してる？好きなとこは？,https://www.youtube.com/watch?v=mJK7Oxs82Jk,2021-07-08 04:26,,watch
212,watch,https://www.youtube.com/watch?v=XW82javyJfQ,https://www.youtube.com/watch?v=XW82javyJfQ,2021-07-08 04:34,,watch
213,search,カラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2021-07-08 04:47:54.144000+00:00,,search
214,post-search-watch,【女性キー(+3)】ドライフラワー / 優里【ピアノカラオケ・ガイドメロディ付】,https://www.youtube.com/watch?v=ZNNxaHEZkrc,2021-07-08 04:48,,watch
215,search,かくれんぼ 女性キー,https://www.youtube.com/results?search_query=%E3%81%8B%E3%81%8F%E3%82%8C%E3%82%93%E3%81%BC+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2021-07-08 04:49:57.391000+00:00,,search
216,post-search-watch,【女性キー(+6)】かくれんぼ / 優里【ピアノカラオケ・ガイドメロディ付】,https://www.youtube.com/watch?v=UByvHsEzO6Y,2021-07-08 04:50,,watch
217,watch,かくれんぼ / 優里　covered by 當山みれい,https://www.youtube.com/watch?v=e409Pu3NYvg,2021-07-08 04:56,,watch
218,watch,【ムダ毛ケア】気になる中学生モデルのムダ毛事情！ギリギリのとこまで全部話します！,https://www.youtube.com/watch?v=YJdpaUOh_xg,2021-07-08 04:58,,watch
219,watch,被せが無くても歌が上手い事を証明します,https://www.youtube.com/watch?v=kGWbUN0OF2A,2021-07-08 04:59,,watch
220,watch,【TWICE】クレオパトラ(高音)ゲーム！,https://www.youtube.com/watch?v=CqeeAnnUeFE,2021-07-08 05:01,,watch
221,watch,"【超美人姉と比べられた妹…😢】劇的イメチェン‼️「これは衝撃よ…」バッサリカットしてメイクする,服もプレゼント!!新しい私コンニチハ!!【THE FIRST CHANGE#03】",https://www.youtube.com/watch?v=z6ruPt8aIKs,2021-07-08 05:07,,watch
222,watch,【ミラクル仰天イメチェン‼️】「垢抜けたい😢」メールで連絡をくれた大学生さんをバッサリカットしてメイクして服もプレゼント!!完全に別人や!!笑【THE FIRST CHANGE#02】,https://www.youtube.com/watch?v=KyyVHkf2B6o,2021-07-08 05:12,,watch
223,watch,【イケメンにして下さい‼️】45cm超バッサリ!!「いつもは1000円カットで..」「き、緊張してます..」ヘアドネーションで看護学生さんを超イメチェンの予想超えるハンサム過ぎる事態に!!😲,https://www.youtube.com/watch?v=43IzH_7GHwM,2021-07-08 05:17,,watch
224,watch,"【辛い…もうコスプレ辞めた😢】整形級イメチェン‼️「てか、可愛すぎない!?笑」バッサリカットしてメイクする,服もプレゼント!「新しい私…これがワタシ？」【THE FIRST CHANGE#06】",https://www.youtube.com/watch?v=X0kwO8LnP0k,2021-07-08 05:19,,watch
225,watch,How will COVID-19 shape the future of Japan’s workforce?,https://www.youtube.com/watch?v=nyg0VvvOulU,2021-07-08 08:55,,watch
226,watch,"【初登場!!】""オランダワーホリビザ申請のあれこれ""を語ります！",https://www.youtube.com/watch?v=8tnUfQUrSy8,2021-07-08 10:41,,watch
227,watch,Livecode - Gardens and plants,https://www.youtube.com/watch?v=tPuq0an-5ts,2021-07-08 11:57,,watch
228,watch,Livecode: Jukebox extended,https://www.youtube.com/watch?v=aUigebu7hps,2021-07-08 14:55,,watch
229,watch,【オランダ移住】海外生活スタートからトラブル続き。予想外のことばかり？Moving Abroad : New in The Netherlands and This SHOCKED to me!!,https://www.youtube.com/watch?v=NVj2NBFlPUU,2021-07-09 01:36,,watch
230,search,オランダ,https://www.youtube.com/results?search_query=%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%80,2021-07-09 01:36:32.668000+00:00,,search
231,post-search-watch,アムステルダムのカフェってどんな感じ？パソコン作業ができるカフェレビュー #amsterdam #coffeshop #coworking,https://www.youtube.com/watch?v=FnnHONU4C6I,2021-07-09 01:40,,watch
232,watch,【本音トーク】海外移住から6ヶ月のレビュー。苦労、葛藤、課題・・・など　東京ガール'sトーク,https://www.youtube.com/watch?v=0VYQbAYJsTQ,2021-07-09 01:41,,watch
233,watch,【海外生活】ヨーロッパのデモを見て思うこと　#Amsterdam​ #lockdown​ #demo,https://www.youtube.com/watch?v=ifpRleZ7HWc,2021-07-09 01:50,,watch
234,search,オランダ移住,https://www.youtube.com/results?search_query=%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%80%E7%A7%BB%E4%BD%8F,2021-07-09 01:55:56.005000+00:00,,search
235,post-search-watch,【ロックダウン延長】今のオランダがやば過ぎる！！現場からお伝えします,https://www.youtube.com/watch?v=4hnzJ6Ena70,2021-07-09 01:56,,watch
236,watch,【オランダ移住】私がオランダ移住した理由＆自己紹介｜フリーランス(個人事業主)ビザについて,https://www.youtube.com/watch?v=_hrdndqTj_Q,2021-07-09 01:57,,watch
237,watch,【毎日5分】 朝ヨガはメリットだらけ☆ 朝の5分で1日が決まる！ #369,https://www.youtube.com/watch?v=GuxDXXYUjn0,2021-07-09 02:07,,watch
238,search,ヨガ,https://www.youtube.com/results?search_query=%E3%83%A8%E3%82%AC,2021-07-09 02:07:39.408000+00:00,,search
239,search,le wagon amsterdam,https://www.youtube.com/results?search_query=le+wagon+amsterdam,2021-07-09 05:30:58.562000+00:00,,search
240,search,le wagon amsterdam data,https://www.youtube.com/results?search_query=le+wagon+amsterdam+data,2021-07-09 05:31:07.891000+00:00,,search
241,post-search-watch,Data Science Coding Bootcamp Tokyo | Le Wagon Demo Day - Spring 2021,https://www.youtube.com/watch?v=cRe6EJ0r79Y,2021-07-09 05:34,,watch
242,watch,Livecode: Jukebox extended,https://www.youtube.com/watch?v=aUigebu7hps,2021-07-09 11:30,,watch
243,search,amsterdam,https://www.youtube.com/results?search_query=amsterdam,2021-07-09 11:30:51.114000+00:00,,search
244,post-search-watch,Coding Bootcamp Amsterdam | Le Wagon Demo Day - Batch #286,https://www.youtube.com/watch?v=2tIZv84yJI8,2021-07-09 11:31,,watch
245,search,amsterdam le wagon,https://www.youtube.com/results?search_query=amsterdam+le+wagon,2021-07-09 11:31:11.058000+00:00,,search
246,post-search-watch,Coding Bootcamp Amsterdam | Le Wagon Demo Day - Batch #627,https://www.youtube.com/watch?v=P9H_8gS_-Pg,2021-07-09 11:32,,watch
247,search,amsterdam le wagon data,https://www.youtube.com/results?search_query=amsterdam+le+wagon+data,2021-07-09 11:32:25.296000+00:00,,search
248,search,ヨガ,https://www.youtube.com/results?search_query=%E3%83%A8%E3%82%AC,2021-07-10 00:10:06.461000+00:00,,search
249,post-search-watch,【毎日5分】 朝ヨガはメリットだらけ☆ 朝の5分で1日が決まる！ #369,https://www.youtube.com/watch?v=GuxDXXYUjn0,2021-07-10 00:11,,watch
250,watch,映画『シンプルな情熱』予告編,https://www.youtube.com/watch?v=zawTpVSCYj0,2021-07-10 09:48,,watch
251,watch,【7/2（金）公開】映画『シンプルな情熱』本編映像,https://www.youtube.com/watch?v=9c_oCwc6xxY,2021-07-10 09:49,,watch
252,watch,[NiziU Scout] #10,https://www.youtube.com/watch?v=a3tBhPk3hjY,2021-07-10 09:50,,watch
253,watch,https://www.youtube.com/watch?v=LSbG6XPrkes,https://www.youtube.com/watch?v=LSbG6XPrkes,2021-07-10 10:11,,watch
254,watch,【NiziU】JYPが新ガールズグループを発表も内容がエグい‥ユナちゃんはどうなる？？【考察】,https://www.youtube.com/watch?v=_IHdlRNU7V0,2021-07-10 10:32,,watch
255,watch,【GirlsPlanet999】大注目の練習生紹介！！あの子も出演決定！！【Cherry Bullet】,https://www.youtube.com/watch?v=w12cNdpUoz4,2021-07-10 10:37,,watch
256,watch,【NiziU】With Uに忘れられない夏を届ける Super Summerダンス映像…「可愛さに胸きゅんします~」,https://www.youtube.com/watch?v=B2o0eTDg5kc,2021-07-10 10:38,,watch
257,watch,【神回】ヤンキー生徒を操って超天才ドッキリしたら教師の反応がマジ大爆笑すぎたｗｗｗｗｗｗｗ【東京リベンジャーズコラボ】,https://www.youtube.com/watch?v=84MUBSmwj7A,2021-07-10 10:43,,watch
258,watch,【プールで××💗】この秘密は誰の？！第一回ヒミツ暴露人狼やったら過激すぎてドン引きしたwwwwwwww,https://www.youtube.com/watch?v=B8sy96niQHs,2021-07-10 11:09,,watch
259,watch,【寝たら即帰宅】第一回お泊まりパジャマ合宿で昼夜逆転勢の本気発動wwwwwww,https://www.youtube.com/watch?v=N4p2YcekOjI,2021-07-10 11:28,,watch
260,watch,https://www.youtube.com/watch?v=o3s3OY9g8zE,https://www.youtube.com/watch?v=o3s3OY9g8zE,2021-07-10 11:48,,watch
261,search,supper summer,https://www.youtube.com/results?search_query=supper+summer,2021-07-10 11:50:48.898000+00:00,,search
262,post-search-watch,NiziU(니쥬)『Super Summer』 MV,https://www.youtube.com/watch?v=zsE-d_dsgiE,2021-07-10 11:51,,watch
263,watch,NiziU / Super Summer 歌ってみた.ver へんてこりーず,https://www.youtube.com/watch?v=c9Y0Hc7A8GQ,2021-07-10 11:54,,watch
264,watch,夜に駆ける/YOASOBI 歌ってみた　ver.すん&のえりん,https://www.youtube.com/watch?v=DqGUbTqbgsI,2021-07-10 11:55,,watch
265,watch,ネットに書かれたメンバーの悪口について答えます。,https://www.youtube.com/watch?v=uHK4qpyKGQE,2021-07-10 11:58,,watch
266,search,優しさ 藤井風,https://www.youtube.com/results?search_query=%E5%84%AA%E3%81%97%E3%81%95+%E8%97%A4%E4%BA%95%E9%A2%A8,2021-07-10 11:59:55.354000+00:00,,search
267,search,優しい彗星 カラオケ,https://www.youtube.com/results?search_query=%E5%84%AA%E3%81%97%E3%81%84%E5%BD%97%E6%98%9F+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1,2021-07-10 11:59:59.492000+00:00,,search
268,post-search-watch,【カラオケ】優しい彗星 / YOASOBI,https://www.youtube.com/watch?v=Sp8OPMwvx7k,2021-07-10 12:00,,watch
269,watch,【カラオケ】かくれんぼ / 優里（生演奏 フル）【高音質No.1】,https://www.youtube.com/watch?v=oy29nXSF7Fo,2021-07-10 12:01,,watch
270,search,かくれんぼ カラオケ,https://www.youtube.com/results?search_query=%E3%81%8B%E3%81%8F%E3%82%8C%E3%82%93%E3%81%BC+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1,2021-07-10 12:01:48.919000+00:00,,search
271,search,かくれんぼ カラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%81%8B%E3%81%8F%E3%82%8C%E3%82%93%E3%81%BC+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2021-07-10 12:01:57.410000+00:00,,search
272,post-search-watch,【女性キー(+6)】かくれんぼ / 優里【ピアノカラオケ・ガイドメロディ付】,https://www.youtube.com/watch?v=UByvHsEzO6Y,2021-07-10 12:02,,watch
273,watch,＋４【高音質カラオケ】そっけない / RADWIMPS (off vocal),https://www.youtube.com/watch?v=VuxKWpMr7Jo,2021-07-10 12:06,,watch
274,search,そっけない カラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%81%9D%E3%81%A3%E3%81%91%E3%81%AA%E3%81%84+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2021-07-10 12:06:17.016000+00:00,,search
275,search,ちっぽけなあいのうた カラオケ 女性キー,https://www.youtube.com/results?search_query=%E3%81%A1%E3%81%A3%E3%81%BD%E3%81%91%E3%81%AA%E3%81%82%E3%81%84%E3%81%AE%E3%81%86%E3%81%9F+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E5%A5%B3%E6%80%A7%E3%82%AD%E3%83%BC,2021-07-10 12:08:52.860000+00:00,,search
276,post-search-watch,ちっぽけな愛のうた(off vocal)/小枝理子(大原櫻子),https://www.youtube.com/watch?v=a_HIi6Co2sw,2021-07-10 12:09,,watch
277,search,ちっぽけなあいのうた カラオケ キー+1,https://www.youtube.com/results?search_query=%E3%81%A1%E3%81%A3%E3%81%BD%E3%81%91%E3%81%AA%E3%81%82%E3%81%84%E3%81%AE%E3%81%86%E3%81%9F+%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1+%E3%82%AD%E3%83%BC%2B1,2021-07-10 12:09:35.575000+00:00,,search
278,watch,【女性キー(+1)】たばこ / コレサワ【ピアノカラオケ・ガイドメロディ付】,https://www.youtube.com/watch?v=dGi8xWsLsuQ,2021-07-10 12:16,,watch
